,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
965,02826K,KR702826K016,삼성물산우B,KOSPI,,123600,2,-7400,-5.65,133000,133000,123100,21922,2769134500,201149730000,1627425,STK
966,096240,KR7096240007,크레버스,KOSDAQ,우량기업부,17740,2,-150,-0.84,17800,17990,17670,30013,535300070,201139313200,11338180,KSQ
967,002100,KR7002100006,경농,KOSPI,,10300,1,10,0.1,10290,10350,10250,27533,283335420,201082522500,19522575,STK
968,035810,KR7035810001,이지홀딩스,KOSDAQ,우량기업부,3085,2,-20,-0.64,3095,3110,3080,47479,146795630,200974931825,65145845,KSQ
969,009580,KR7009580002,무림P&P,KOSPI,,3220,2,-30,-0.92,3260,3265,3200,39618,127797250,200826003280,62368324,STK
970,010955,KR7010951002,S-Oil우,KOSPI,,49900,2,-100,-0.2,50100,50200,49800,12395,619763850,200694157300,4021927,STK
971,220100,KR7220100002,퓨쳐켐,KOSDAQ,기술성장기업부,9080,1,560,6.57,8430,9270,8410,342549,3069589550,200687567400,22102155,KSQ
972,460850,KR7460850001,동국씨엠,KOSPI,,6700,2,-30,-0.45,6770,6770,6630,45287,302716950,200320995200,29898656,STK
973,417310,KR7417310000,코람코더원리츠,KOSPI,,4950,1,5,0.1,4980,4985,4940,28461,141201265,199980000000,40400000,STK
974,032820,KR7032820003,우리기술,KOSDAQ,벤처기업부,1300,2,-6,-0.46,1306,1309,1296,382750,498350579,199965040600,153819262,KSQ
975,019210,KR7019210004,와이지-원,KOSDAQ,우량기업부,6530,3,0,0.0,6570,6590,6490,73718,480910850,199647038070,30573819,KSQ
976,005945,KR7005941000,NH투자증권우,KOSPI,,10570,2,-110,-1.03,10770,10770,10560,39254,417014690,199466131760,18870968,STK
977,043610,KR7043610005,지니뮤직,KOSDAQ,우량기업부,3430,1,15,0.44,3430,3510,3390,186548,643070520,199335952340,58115438,KSQ
978,088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,2850,1,30,1.06,2825,2960,2715,3815645,10839907630,199289308050,69926073,KSQ
979,000500,KR7000500009,가온전선,KOSPI,,27050,1,1700,6.71,25500,27300,25250,216098,5753371950,199032439300,7357946,STK
980,149950,KR7149950008,아바텍,KOSDAQ,중견기업부,12750,2,-110,-0.86,12990,12990,12750,2760,35267980,198995625000,15607500,KSQ
981,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,13050,2,-190,-1.44,13200,13450,12980,104658,1379021520,198757698750,15230475,KSQ
982,011040,KR7011040003,경동제약,KOSDAQ,우량기업부,6450,1,10,0.16,6460,6470,6420,18155,116969020,198458540700,30768766,KSQ
983,028100,KR7028100006,동아지질,KOSPI,,14110,2,-170,-1.19,14280,14430,14050,21434,303758820,198282835060,14052646,STK
984,086890,KR7086890001,이수앱지스,KOSDAQ,기술성장기업부,5720,2,-20,-0.35,5710,5770,5680,28982,165993020,197976287080,34611239,KSQ
985,035080,KR7035080001,그래디언트,KOSDAQ,중견기업부,13610,1,50,0.37,13520,13750,13510,21116,287346070,197720418240,14527584,KSQ
986,203650,KR7203650007,드림시큐리티,KOSDAQ,벤처기업부,3900,2,-50,-1.27,3950,3950,3820,416094,1618093840,197362440600,50605754,KSQ
987,321550,KR7321550006,티움바이오,KOSDAQ,기술성장기업부,7830,1,120,1.56,7750,7890,7710,16200,126550930,197178975000,25182500,KSQ
988,038540,KR7038540001,상상인,KOSDAQ,우량기업부,3545,2,-50,-1.39,3595,3595,3525,8977,31977925,196138869585,55328313,KSQ
989,001080,KR7001080001,만호제강,KOSPI,,47150,0,0,0.0,0,0,0,0,0,195672500000,4150000,STK
990,251370,KR7251370003,와이엠티,KOSDAQ,우량기업부,11990,2,-460,-3.69,12440,12460,11960,176229,2138506310,195610423360,16314464,KSQ
991,030960,KR7030960009,양지사,KOSDAQ,중견기업부,12210,1,100,0.83,12060,12230,12060,15944,193759420,195115800000,15980000,KSQ
992,131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,3270,1,20,0.62,3245,3280,3210,264357,859123910,194858914140,59589882,KSQ
993,016450,KR7016450009,한세예스24홀딩스,KOSPI,,4870,2,-30,-0.61,4945,4945,4820,22971,111728175,194800000000,40000000,STK
994,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,21700,2,-400,-1.81,22100,22100,21400,74236,1613733750,194437620300,8960259,KSQ
995,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,17900,2,-50,-0.28,18030,18270,17580,189801,3408528280,194193466300,10848797,KSQ
996,194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,10340,1,70,0.68,10360,10450,10180,42160,434521460,193925128320,18754848,KSQ
997,033290,KR7033290008,코웰패션,KOSDAQ,우량기업부,3445,2,-110,-3.09,3555,3575,3430,1139020,3958363760,193458456945,56156301,KSQ
998,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,8210,1,120,1.48,8110,8450,7670,11007697,89405618480,193250748390,23538459,KSQ
999,408900,KR7408900009,스튜디오미르,KOSDAQ,벤처기업부,36050,1,2250,6.66,34350,37700,33750,78208,2849209100,193247827500,5360550,KSQ
1000,064800,KR7064800006,젬백스링크,KOSDAQ,우량기업부,2305,1,65,2.9,2220,2315,2180,3150945,7071145125,193037104685,83747117,KSQ
1001,023600,KR7023600000,삼보판지,KOSDAQ,우량기업부,11850,1,130,1.11,11740,11850,11630,19270,226452360,191614500000,16170000,KSQ
1002,004250,KR7004250007,NPC,KOSPI,,5210,2,-10,-0.19,5200,5240,5180,26824,139758010,191311200000,36720000,STK
1003,016610,KR7016610008,DB금융투자,KOSPI,,4505,2,-100,-2.17,4605,4605,4500,45469,206269475,191220982445,42446389,STK
1004,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,10730,1,720,7.19,10010,10750,9950,296865,3081577320,190481921480,17752276,KSQ
1005,002390,KR7002390003,한독,KOSPI,,13820,2,-30,-0.22,13860,13860,13770,5804,80177640,190212026060,13763533,STK
1006,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,19110,2,-60,-0.31,19170,19440,18910,37658,721748380,189872278050,9935755,KSQ
1007,065560,KR7065560005,녹원씨엔아이,KOSDAQ,관리종목(소속부없음),11540,0,0,0.0,0,0,0,0,0,189726555040,16440776,KSQ
1008,097955,KR7097951008,CJ제일제당 우,KOSPI,,142900,1,100,0.07,142900,143700,141900,2502,357506200,189690175700,1327433,STK
1009,046210,KR7046210001,HLB파나진,KOSDAQ,벤처기업부,4625,2,-75,-1.6,4750,4890,4590,389093,1844593955,189645937375,41004527,KSQ
1010,092790,KR7092790005,넥스틸,KOSPI,,7280,2,-320,-4.21,7500,7500,7160,289940,2109947040,189294560000,26002000,STK
1011,003070,KR7003070000,코오롱글로벌,KOSPI,,9990,2,-130,-1.28,10120,10150,9980,13593,136003540,189137802870,18932713,STK
1012,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,17080,2,-320,-1.84,17420,18830,16910,1616071,28742029550,189130853800,11073235,KSQ
1013,225530,KR7225530005,보광산업,KOSDAQ,우량기업부,5200,1,20,0.39,5230,5260,5180,9394,49007690,188961380400,36338727,KSQ
1014,002990,KR7002990000,금호건설,KOSPI,,5110,2,-90,-1.73,5200,5200,5100,27894,143409950,188832870450,36953595,STK
1015,000390,KR7000390005,삼화페인트,KOSPI,,6920,2,-110,-1.56,7010,7060,6880,143401,996172190,188248005480,27203469,STK
1016,262260,KR7262260003,에이프로,KOSDAQ,벤처기업부,12980,2,-40,-0.31,13000,13070,12720,41931,540685590,187796612960,14468152,KSQ
1017,015890,KR7015890007,태경산업,KOSPI,,6410,2,-10,-0.16,6440,6470,6410,50391,323945920,187356287500,29228750,STK
1018,376190,KR7376190005,LB루셈,KOSDAQ,중견기업부,7610,1,40,0.53,7570,7690,7490,81711,620490820,187206000000,24600000,KSQ
1019,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,20000,2,-150,-0.74,20300,20400,19980,132276,2660581620,187109700000,9355485,KSQ
1020,078520,KR7078520004,에이블씨엔씨,KOSPI,,7190,2,-110,-1.51,7330,7330,6960,40771,292015430,187041817590,26014161,STK
1021,006060,KR7006060008,화승인더,KOSPI,,3380,2,-5,-0.15,3375,3400,3330,17854,59997770,186981600000,55320000,STK
1022,091440,KR7091440008,텔레필드,KOSDAQ,벤처기업부,12770,1,590,4.84,12180,12870,12080,92053,1150442290,186527188670,14606671,KSQ
1023,236200,KR7236200002,슈프리마,KOSDAQ,우량기업부,25900,1,600,2.37,25450,25950,25250,43965,1123725300,186305770700,7193273,KSQ
1024,014280,KR7014280002,금강공업,KOSPI,,6340,2,-30,-0.47,6400,6400,6330,33211,210829510,185948123380,29329357,STK
1025,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,18170,1,310,1.74,17750,18220,17670,31698,568522440,185892600310,10230743,KSQ
1026,092200,KR7092200005,디아이씨,KOSPI,,4780,2,-25,-0.52,4810,4880,4765,117445,564968655,185887359820,38888569,STK
1027,121440,KR7121440002,골프존뉴딘홀딩스,KOSDAQ,우량기업부,4330,2,-85,-1.93,4410,4410,4280,161664,700453680,185483421940,42836818,KSQ
1028,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,587,2,-1,-0.17,588,590,582,64712,37919320,185262821112,315609576,KSQ
1029,214390,KR7214390007,경보제약,KOSPI,,7740,2,-10,-0.13,7740,7890,7700,39041,303901310,185039096400,23906860,STK
1030,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,13940,1,10,0.07,13960,14070,13910,9794,136928600,184805158900,13257185,KSQ
1031,073570,KR7073570004,리튬포어스,KOSDAQ,중견기업부,5400,1,210,4.05,5080,5580,4990,1249240,6673219020,184416787800,34151257,KSQ
1032,139990,KR7139990006,아주스틸,KOSPI,,6970,1,70,1.01,6850,6990,6830,19877,137255740,184371757330,26452189,STK
1033,317400,KR7317400000,자이에스앤디,KOSPI,,4750,2,-25,-0.52,4805,4830,4750,21974,104604830,184216970000,38782520,STK
1034,005860,KR7005860002,한일사료,KOSDAQ,중견기업부,4675,2,-40,-0.85,4705,4730,4660,275085,1288966775,184212227375,39403685,KSQ
1035,382800,KR7382800001,지앤비에스 에코,KOSDAQ,벤처기업부,6130,2,-20,-0.33,6110,6200,6070,116879,715531390,184200443560,30049012,KSQ
1036,010100,KR7010100006,한국무브넥스,KOSPI,,6030,2,-350,-5.49,6380,6430,5990,599289,3702414920,183616032600,30450420,STK
1037,107590,KR7107590002,미원홀딩스,KOSPI,,79000,2,-600,-0.75,80000,80200,78000,314,24797900,183280000000,2320000,STK
1038,100130,KR7100130004,동국S&C,KOSDAQ,우량기업부,3205,2,-10,-0.31,3190,3220,3185,24298,77688725,183143315000,57143000,KSQ
1039,005430,KR7005430004,한국공항,KOSPI,,57800,2,-1200,-2.03,59000,59000,57600,2852,165121700,183015319000,3166355,STK
1040,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,11090,1,10,0.09,11120,11130,10800,54934,603612290,182949401100,16496790,KSQ
1041,205100,KR7205100001,엑셈,KOSDAQ,벤처기업부,2535,2,-55,-2.12,2570,2595,2525,729008,1861798330,182427297585,71963431,KSQ
1042,355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,44200,2,-2200,-4.74,48850,52800,43850,1865217,90368929050,182416538200,4127071,KSQ
1043,100250,KR7100250000,진양홀딩스,KOSPI,,3260,3,0,0.0,3265,3270,3250,17199,56072655,182218651920,55895292,STK
1044,136540,KR7136540002,윈스,KOSDAQ,우량기업부,13110,2,-80,-0.61,13120,13190,13080,8088,106124520,181759163820,13864162,KSQ
1045,024810,KR7024810004,이화전기,KOSDAQ,관리종목(소속부없음),899,0,0,0.0,0,0,0,0,0,181597539712,201999488,KSQ
1046,077500,KR7077500007,유니퀘스트,KOSPI,,8260,2,-210,-2.48,8530,8540,8190,290319,2409712220,180018563900,21794015,STK
1047,010580,KR7010580009,에스엠벡셀,KOSPI,,1618,1,3,0.19,1616,1620,1595,47641,76463175,180005347680,111251760,STK
1048,357230,KR7357230002,에이치피오,KOSDAQ,중견기업부,8500,1,200,2.41,8400,8750,8330,191367,1639473620,179772662500,21149725,KSQ
1049,128820,KR7128820008,대성산업,KOSPI,,3965,2,-30,-0.75,4030,4030,3965,56140,223157545,179358670270,45235478,STK
1050,008700,KR7008700007,아남전자,KOSPI,,2325,2,-55,-2.31,2355,2380,2310,1198121,2796282380,179315206500,77124820,STK
1051,027710,KR7027710003,팜스토리,KOSDAQ,우량기업부,1609,2,-7,-0.43,1610,1621,1606,187502,301838061,179269309400,111416600,KSQ
1052,282690,KR7282690007,동아타이어,KOSPI,,13050,2,-90,-0.68,13210,13250,13010,66700,875164860,179215845750,13733015,STK
1053,110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,7630,2,-40,-0.52,7720,7720,7580,4139,31554220,178778224800,23430960,KSQ
1054,453860,KR7453860009,에이에스텍,KOSDAQ,벤처기업부,31600,2,-850,-2.62,32450,32500,31500,21418,680269900,178767994000,5657215,KSQ
1055,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,2040,2,-45,-2.16,2055,2070,1999,3314989,6729795519,178660213440,87578536,KSQ
1056,219130,KR7219130002,타이거일렉,KOSDAQ,우량기업부,28250,3,0,0.0,28300,28850,27950,91442,2588607300,178378692500,6314290,KSQ
1057,176750,KR7176750008,듀켐바이오,KONEX,일반기업부,6600,1,130,2.01,6620,6620,6400,1076,7018960,178366452000,27025220,KNX
1058,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,11820,2,-190,-1.58,11910,12080,11800,38832,461236680,178230340380,15078709,KSQ
1059,348150,KR7348150004,고바이오랩,KOSDAQ,기술성장기업부,9430,1,70,0.75,9470,9620,9240,77010,725416870,177964921440,18872208,KSQ
1060,107640,KR7107640005,한중엔시에스,KONEX,일반기업부,25000,1,50,0.2,25000,25000,25000,233,5825000,177952825000,7118113,KNX
1061,058850,KR7058850009,KTcs,KOSPI,,4160,1,165,4.13,4160,4335,4065,7560264,31724764820,177569600000,42685000,STK
1062,200470,KR7200470003,에이팩트,KOSDAQ,우량기업부,4190,2,-20,-0.48,4150,4285,4065,842106,3513876440,177497169670,42362093,KSQ
1063,290550,KR7290550003,디케이티,KOSDAQ,우량기업부,9490,2,-390,-3.95,9880,9880,9460,61513,590174810,177162840790,18668371,KSQ
1064,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,9500,1,120,1.28,9330,9550,9300,77320,730835730,176858175000,18616650,KSQ
1065,023910,KR7023910003,대한약품,KOSDAQ,우량기업부,29450,2,-100,-0.34,29550,29550,29200,6006,176395300,176700000000,6000000,KSQ
1066,084730,KR7084730001,팅크웨어,KOSDAQ,우량기업부,15850,1,10,0.06,15960,16040,15680,46291,732718870,176084370400,11109424,KSQ
1067,002620,KR7002620003,제일파마홀딩스,KOSPI,,11010,2,-110,-0.99,11120,11350,11000,14036,155493310,175866638550,15973355,STK
1068,388870,KR7388870008,파로스아이바이오,KOSDAQ,기술성장기업부,13610,1,80,0.59,13600,14070,13450,117425,1618311460,175827072820,12918962,KSQ
1069,182400,KR7182400002,엔케이맥스,KOSDAQ,기술성장기업부,2120,2,-165,-7.22,2225,2250,2075,3217904,6985251195,175683744920,82869691,KSQ
1070,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1816,2,-5,-0.27,1817,1835,1810,51581,93628590,175619221920,96706620,KSQ
1071,033530,KR7033530007,세종공업,KOSPI,,6300,2,-50,-0.79,6440,6580,6290,190507,1227433340,175272054300,27820961,STK
1072,115960,KR7115960007,연우,KOSDAQ,우량기업부,14120,0,0,0.0,0,0,0,0,0,175059760000,12398000,KSQ
1073,083420,KR7083420000,그린케미칼,KOSPI,,7280,2,-50,-0.68,7350,7350,7230,41276,300256660,174720000000,24000000,STK
1074,356680,KR7356680009,엑스게이트,KOSDAQ,벤처기업부,6130,2,-280,-4.37,6310,6380,6100,433868,2689392800,174665105960,28493492,KSQ
1075,068930,KR7068930007,디지털대성,KOSDAQ,우량기업부,6290,1,60,0.96,6240,6320,6100,75787,472849340,174077901180,27675342,KSQ
1076,000320,KR7000320002,노루홀딩스,KOSPI,,13080,2,-120,-0.91,13250,13270,12900,34137,445803760,173848255080,13291151,STK
1077,310200,KR7310200001,애니플러스,KOSDAQ,벤처기업부,3840,1,165,4.49,3700,3850,3700,873592,3311045480,173516759040,45186656,KSQ
1078,007210,KR7007210008,벽산,KOSPI,,2530,2,-30,-1.17,2545,2560,2525,139937,354488580,173456800000,68560000,STK
1079,104480,KR7104480009,티케이케미칼,KOSDAQ,우량기업부,1905,2,-11,-0.57,1915,1927,1899,125590,239310941,173155801770,90895434,KSQ
1080,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,8040,1,70,0.88,7990,8050,7800,16495,130952680,173051979120,21523878,KSQ
1081,105840,KR7105840003,우진,KOSPI,,8510,2,-150,-1.73,8690,8690,8480,132070,1128148870,172953955140,20323614,STK
1082,039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,4370,2,-15,-0.34,4380,4420,4315,141714,618980815,172641136970,39505981,KSQ
1083,950190,KR8344390008,고스트스튜디오,KOSDAQ,외국기업(소속부없음),12710,1,410,3.33,12350,12710,12320,53946,678398570,172600427320,13579892,KSQ
1084,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,6710,2,-60,-0.89,6800,6860,6650,225813,1519339860,172316584440,25680564,KSQ
1085,100840,KR7100840008,SNT에너지,KOSPI,,22950,2,-150,-0.65,22900,23300,22550,9385,215738600,172279017450,7506711,STK
1086,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3755,2,-80,-2.09,3785,3860,3725,17135,64629520,172235778165,45868383,KSQ
1087,396470,KR7396470007,워트,KOSDAQ,중견기업부,10660,2,-390,-3.53,10850,10910,10620,447085,4804455290,171839200000,16120000,KSQ
1088,044990,KR7044990000,에이치엔에스하이텍,KONEX,일반기업부,22850,2,-100,-0.44,22550,22900,22550,824,18788950,171627812400,7511064,KNX
1089,004090,KR7004090007,한국석유,KOSPI,,13510,1,160,1.2,13600,13800,13400,297469,4033713640,171497561200,12694120,STK
1090,014580,KR7014580005,태경비케이,KOSPI,,6200,3,0,0.0,6220,6250,6160,85154,527031350,171015220000,27583100,STK
1091,090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,9780,1,390,4.15,9400,9900,9330,426780,4150743940,170921089320,17476594,KSQ
1092,136490,KR7136490000,선진,KOSPI,,7180,2,-100,-1.37,7270,7300,7140,24179,174150920,170737556720,23779604,STK
1093,017370,KR7017370008,우신시스템,KOSPI,,9310,1,10,0.11,9280,9440,9080,162944,1502738800,170503842740,18314054,STK
1094,162300,KR7162300008,신스틸,KOSDAQ,중견기업부,4095,2,-45,-1.09,4180,4480,4020,12830980,54554013235,169825309290,41471382,KSQ
1095,044340,KR7044340008,위닉스,KOSDAQ,우량기업부,9500,2,-50,-0.52,9550,9600,9450,8617,81804790,169797537500,17873425,KSQ
1096,277880,KR7277880001,티에스아이,KOSDAQ,기술성장기업부,8410,1,40,0.48,8400,8500,8250,21090,176473190,169552597120,20160832,KSQ
1097,025950,KR7025950007,동신건설,KOSDAQ,중견기업부,20150,3,0,0.0,20200,20200,19790,19302,384262900,169260000000,8400000,KSQ
1098,011700,KR7011700002,한신기계,KOSPI,,5210,1,10,0.19,5190,5240,5130,189902,984247410,169044446710,32446151,STK
1099,388050,KR7388050007,지투파워,KOSDAQ,벤처기업부,9000,2,-190,-2.07,9150,9150,8980,100429,908169070,168384933000,18709437,KSQ
1100,419050,KR7419050000,삼기이브이,KOSDAQ,중견기업부,2940,2,-25,-0.84,2985,2985,2910,446465,1311708645,168156945600,57196240,KSQ
1101,007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,11120,2,-1330,-10.68,12150,12160,11080,746028,8643861620,167720736000,15082800,KSQ
1102,015230,KR7015230006,대창단조,KOSPI,,5870,2,-10,-0.17,5830,5930,5810,35926,210790450,167718990100,28572230,STK
1103,250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,5200,2,-210,-3.88,5300,5470,5100,3200275,16775947600,167290832800,32171314,KSQ
1104,264450,KR7264450008,유비쿼스,KOSDAQ,우량기업부,16310,2,-190,-1.15,16510,16520,16230,7596,124283400,167107464860,10245706,KSQ
1105,377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,27100,2,-250,-0.91,27450,27500,26650,75298,2034970050,167098139300,6165983,KSQ
1106,024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,11110,1,300,2.78,10980,11770,10890,4569521,51776074620,166650000000,15000000,KSQ
1107,432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,38750,2,-700,-1.77,39450,39450,38350,21365,828527400,166616397500,4299778,KSQ
1108,111380,KR7111380002,동인기연,KOSPI,,27150,2,-500,-1.81,27650,28000,27100,21754,595066600,166375200000,6128000,STK
1109,382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,18990,2,-240,-1.25,19110,19310,18960,13327,253790040,166371390000,8761000,KSQ
1110,006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,5830,1,30,0.52,5790,5850,5760,32051,186244160,165950903360,28464992,KSQ
1111,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,7700,1,30,0.39,7670,7770,7540,65229,501010950,165044086900,21434297,KSQ
1112,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,5290,2,-130,-2.4,5440,5440,5250,46597,248343790,164950399500,31181550,KSQ
